0.000104090151729 0.0 7.07604838915e-05 0.0 0.0 0.0
0.000160659034542 6.84273374736e-05 -7.47146957418e-05 4.65542924319e-06 1.36411219783e-07 0.0
-3.55188505691e-05 2.92056502073e-05 7.80822261132e-05 -9.27430270461e-06 2.72317007224e-07 0.0
-0.000175818927705 -5.59619978079e-05 -8.08366321799e-05 1.38203516491e-05 4.10110172245e-07 0.0
-3.95228840933e-05 -5.3090936311e-05 8.29562855459e-05 -1.82578791807e-05 5.45018499904e-07 0.0
0.00015895006256 3.33021169427e-05 -8.44245420776e-05 2.25520405452e-05 6.83314305575e-07 0.0
0.000107364774469 6.73046996182e-05 8.52298725986e-05 -2.66691167411e-05 8.18356693191e-07 0.0
-0.000113125423411 -4.57562272375e-06 -8.53659534199e-05 3.05767792909e-05 9.55934312019e-07 0.0
-0.000155648131204 -6.92576330756e-05 8.48317159954e-05 -3.42443440941e-05 1.09215440539e-06 0.0
4.66928389614e-05 -2.49844081129e-05 -8.36313553123e-05 3.76430123671e-05 1.22829344743e-06 0.0
0.000175577223468 5.85939727474e-05 8.17742969512e-05 -4.07460967803e-05 1.36591229752e-06 0.0
2.8245733286e-05 4.99930542987e-05 -7.92751230734e-05 4.35292310139e-05 1.50088658091e-06 0.0
-0.000163521588445 -3.7256306976e-05 7.61534579177e-05 -4.59705610902e-05 1.63914418078e-06 0.0
-9.80388085359e-05 -6.58945157573e-05 -7.2433813705e-05 4.80509169767e-05 1.77402643281e-06 0.0
0.000121677389115 9.13169700521e-06 6.81453981614e-05 -4.97539631151e-05 1.91170356775e-06 0.0
0.000149972252037 6.97920391504e-05 -6.33218851704e-05 5.10663266928e-05 2.04761298155e-06 0.0
-5.76673414425e-05 2.06564250807e-05 5.80011503564e-05 -5.19777026501e-05 2.18387610537e-06 0.0
-0.000174585400301 -6.09756165376e-05 -5.22249736735e-05 5.24809345983e-05 2.32119942646e-06 0.0
-1.68479081748e-05 -4.66815868584e-05 4.60387113377e-05 -5.25720710141e-05 2.45617932719e-06 0.0
0.000167394500713 4.1051326813e-05 -3.94909396766e-05 5.2250396268e-05 2.59429983735e-06 0.0
8.82939912014e-05 6.42028106223e-05 3.2633073694e-05 -5.15184362435e-05 2.7290006144e-06 0.0
-0.000129709512262 -1.36487579189e-05 -2.55189633441e-05 5.0381938503e-05 2.86673068815e-06 0.0
-0.000143655646112 -7.00282725541e-05 1.82044706865e-05 -4.88498271568e-05 3.00233646614e-06 0.0
6.83954716231e-05 -1.62401915616e-05 -1.07470312408e-05 4.69341327878e-05 3.1387472312e-06 0.0
0.000172847695573 6.30967540769e-05 3.20520298623e-06 -4.46498979845e-05 3.27580183345e-06 0.0
5.37810371108e-06 4.31706815794e-05 4.36179345261e-06 4.20150592214e-05 3.41087493593e-06 0.0
-0.000170552253114 -4.46709629827e-05 -1.18945398231e-05 -3.90503060174e-05 3.54891202634e-06 0.0
-7.81719552683e-05 -6.22368116886e-05 1.93338868143e-05 3.57789184752e-05 3.6835601603e-06 0.0
0.000137187477194 1.81075072163e-05 -2.6621418514e-05 -3.22265844794e-05 3.82143295175e-06 0.0
0.000136725299877 6.9965324026e-05 3.3699911108e-05 2.84211979877e-05 3.95687021067e-06 0.0
-7.88313956907e-05 1.17545750389e-05 -4.05137822178e-05 -2.43926399995e-05 4.09355627741e-06 0.0
-0.000170371533282 -6.4948323225e-05 4.70095273495e-05 2.01725439214e-05 4.23046165732e-06 0.0
6.11467763608e-06 -3.94753381094e-05 -5.31361400267e-05 -1.57940471728e-05 4.36577928014e-06 0.0
